repository_name,func_path_in_repository,func_name,whole_func_string,language,func_code_string,func_code_tokens,func_documentation_string,func_documentation_tokens,split_name,func_code_url
michaelpb/omnic,omnic/cli/commandparser.py,CommandParser.print,"def print(self, *args, **kwargs):
        '''
        Utility function that behaves identically to 'print' except it only
        prints if verbose
        '''
        if self._last_args and self._last_args.verbose:
            print(*args, **kwargs)",python,"def print(self, *args, **kwargs):
        '''
        Utility function that behaves identically to 'print' except it only
        prints if verbose
        '''
        if self._last_args and self._last_args.verbose:
            print(*args, **kwargs)","['def' 'print' '(' 'self' ',' '*' 'args' ',' '*' '*' 'kwargs' ')' ':' 'if'
 'self' '.' '_last_args' 'and' 'self' '.' '_last_args' '.' 'verbose' ':'
 'print' '(' '*' 'args' ',' '*' '*' 'kwargs' ')']","Utility function that behaves identically to 'print' except it only
        prints if verbose","['Utility' 'function' 'that' 'behaves' 'identically' 'to' 'print' 'except'
 'it' 'only' 'prints' 'if' 'verbose']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/cli/commandparser.py#L100-L106
michaelpb/omnic,omnic/utils/asynctools.py,await_all,"async def await_all():
    '''
    Simple utility function that drains all pending tasks
    '''
    tasks = asyncio.Task.all_tasks()
    for task in tasks:
        try:
            await task
        except RuntimeError as e:
            # Python 3.5.x: Error if attempting to await parent task
            if 'Task cannot await on itself' not in str(e):
                raise e
        except AssertionError as e:
            # Python 3.6.x: Error if attempting to await parent task
            if 'yield from wasn\'t used with future' not in str(e):
                raise e",python,"async def await_all():
    '''
    Simple utility function that drains all pending tasks
    '''
    tasks = asyncio.Task.all_tasks()
    for task in tasks:
        try:
            await task
        except RuntimeError as e:
            # Python 3.5.x: Error if attempting to await parent task
            if 'Task cannot await on itself' not in str(e):
                raise e
        except AssertionError as e:
            # Python 3.6.x: Error if attempting to await parent task
            if 'yield from wasn\'t used with future' not in str(e):
                raise e","['async' 'def' 'await_all' '(' ')' ':' 'tasks' '=' 'asyncio' '.' 'Task'
 '.' 'all_tasks' '(' ')' 'for' 'task' 'in' 'tasks' ':' 'try' ':' 'await'
 'task' 'except' 'RuntimeError' 'as' 'e' ':'
 '# Python 3.5.x: Error if attempting to await parent task' 'if'
 ""'Task cannot await on itself'"" 'not' 'in' 'str' '(' 'e' ')' ':' 'raise'
 'e' 'except' 'AssertionError' 'as' 'e' ':'
 '# Python 3.6.x: Error if attempting to await parent task' 'if'
 ""'yield from wasn\\'t used with future'"" 'not' 'in' 'str' '(' 'e' ')' ':'
 'raise' 'e']",Simple utility function that drains all pending tasks,['Simple' 'utility' 'function' 'that' 'drains' 'all' 'pending' 'tasks'],train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/utils/asynctools.py#L7-L22
michaelpb/omnic,omnic/utils/asynctools.py,coerce_to_synchronous,"def coerce_to_synchronous(func):
    '''
    Given a function that might be async, wrap it in an explicit loop so it can
    be run in a synchronous context.
    '''
    if inspect.iscoroutinefunction(func):
        @functools.wraps(func)
        def sync_wrapper(*args, **kwargs):
            loop = asyncio.get_event_loop()
            try:
                loop.run_until_complete(func(*args, **kwargs))
            finally:
                loop.close()
        return sync_wrapper
    return func",python,"def coerce_to_synchronous(func):
    '''
    Given a function that might be async, wrap it in an explicit loop so it can
    be run in a synchronous context.
    '''
    if inspect.iscoroutinefunction(func):
        @functools.wraps(func)
        def sync_wrapper(*args, **kwargs):
            loop = asyncio.get_event_loop()
            try:
                loop.run_until_complete(func(*args, **kwargs))
            finally:
                loop.close()
        return sync_wrapper
    return func","['def' 'coerce_to_synchronous' '(' 'func' ')' ':' 'if' 'inspect' '.'
 'iscoroutinefunction' '(' 'func' ')' ':' '@' 'functools' '.' 'wraps' '('
 'func' ')' 'def' 'sync_wrapper' '(' '*' 'args' ',' '*' '*' 'kwargs' ')'
 ':' 'loop' '=' 'asyncio' '.' 'get_event_loop' '(' ')' 'try' ':' 'loop'
 '.' 'run_until_complete' '(' 'func' '(' '*' 'args' ',' '*' '*' 'kwargs'
 ')' ')' 'finally' ':' 'loop' '.' 'close' '(' ')' 'return' 'sync_wrapper'
 'return' 'func']","Given a function that might be async, wrap it in an explicit loop so it can
    be run in a synchronous context.","['Given' 'a' 'function' 'that' 'might' 'be' 'async' 'wrap' 'it' 'in' 'an'
 'explicit' 'loop' 'so' 'it' 'can' 'be' 'run' 'in' 'a' 'synchronous'
 'context' '.']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/utils/asynctools.py#L25-L39
michaelpb/omnic,omnic/web/server.py,WebServer.route_path,"def route_path(self, path):
        '''
        Hacky function that's presently only useful for testing, gets the view
        that handles the given path.
        Later may be incorporated into the URL routing
        '''
        path = path.strip('/')
        name, _, subpath = path.partition('/')
        for service in singletons.settings.load_all('SERVICES'):
            if service.SERVICE_NAME == name:  # Found service!
                break
        else:
            return [], None  # found no service

        for partial_url, view in service.urls.items():
            partial_url = partial_url.strip('/')
            if isinstance(view, str):
                view = getattr(service, view)
            regexp = re.sub(r'<[^>]+>', r'([^/]+)', partial_url)
            matches = re.findall('^%s$' % regexp, subpath)
            if matches:
                if '(' not in regexp:
                    matches = []
                return matches, view

        return [], None",python,"def route_path(self, path):
        '''
        Hacky function that's presently only useful for testing, gets the view
        that handles the given path.
        Later may be incorporated into the URL routing
        '''
        path = path.strip('/')
        name, _, subpath = path.partition('/')
        for service in singletons.settings.load_all('SERVICES'):
            if service.SERVICE_NAME == name:  # Found service!
                break
        else:
            return [], None  # found no service

        for partial_url, view in service.urls.items():
            partial_url = partial_url.strip('/')
            if isinstance(view, str):
                view = getattr(service, view)
            regexp = re.sub(r'<[^>]+>', r'([^/]+)', partial_url)
            matches = re.findall('^%s$' % regexp, subpath)
            if matches:
                if '(' not in regexp:
                    matches = []
                return matches, view

        return [], None","['def' 'route_path' '(' 'self' ',' 'path' ')' ':' 'path' '=' 'path' '.'
 'strip' '(' ""'/'"" ')' 'name' ',' '_' ',' 'subpath' '=' 'path' '.'
 'partition' '(' ""'/'"" ')' 'for' 'service' 'in' 'singletons' '.'
 'settings' '.' 'load_all' '(' ""'SERVICES'"" ')' ':' 'if' 'service' '.'
 'SERVICE_NAME' '==' 'name' ':' '# Found service!' 'break' 'else' ':'
 'return' '[' ']' ',' 'None' '# found no service' 'for' 'partial_url' ','
 'view' 'in' 'service' '.' 'urls' '.' 'items' '(' ')' ':' 'partial_url'
 '=' 'partial_url' '.' 'strip' '(' ""'/'"" ')' 'if' 'isinstance' '(' 'view'
 ',' 'str' ')' ':' 'view' '=' 'getattr' '(' 'service' ',' 'view' ')'
 'regexp' '=' 're' '.' 'sub' '(' ""r'<[^>]+>'"" ',' ""r'([^/]+)'"" ','
 'partial_url' ')' 'matches' '=' 're' '.' 'findall' '(' ""'^%s$'"" '%'
 'regexp' ',' 'subpath' ')' 'if' 'matches' ':' 'if' ""'('"" 'not' 'in'
 'regexp' ':' 'matches' '=' '[' ']' 'return' 'matches' ',' 'view' 'return'
 '[' ']' ',' 'None']","Hacky function that's presently only useful for testing, gets the view
        that handles the given path.
        Later may be incorporated into the URL routing","['Hacky' 'function' 'that' 's' 'presently' 'only' 'useful' 'for' 'testing'
 'gets' 'the' 'view' 'that' 'handles' 'the' 'given' 'path' '.' 'Later'
 'may' 'be' 'incorporated' 'into' 'the' 'URL' 'routing']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/web/server.py#L50-L75
michaelpb/omnic,omnic/utils/iters.py,pair_looper,"def pair_looper(iterator):
    '''
    Loop through iterator yielding items in adjacent pairs
    '''
    left = START
    for item in iterator:
        if left is not START:
            yield (left, item)
        left = item",python,"def pair_looper(iterator):
    '''
    Loop through iterator yielding items in adjacent pairs
    '''
    left = START
    for item in iterator:
        if left is not START:
            yield (left, item)
        left = item","['def' 'pair_looper' '(' 'iterator' ')' ':' 'left' '=' 'START' 'for'
 'item' 'in' 'iterator' ':' 'if' 'left' 'is' 'not' 'START' ':' 'yield' '('
 'left' ',' 'item' ')' 'left' '=' 'item']",Loop through iterator yielding items in adjacent pairs,['Loop' 'through' 'iterator' 'yielding' 'items' 'in' 'adjacent' 'pairs'],train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/utils/iters.py#L6-L14
michaelpb/omnic,omnic/web/shortcuts.py,reverse_media_url,"def reverse_media_url(target_type, url_string, *args, **kwargs):
    '''
    Given a target type and an resource URL, generates a valid URL to this via
    '''
    args_str = '<%s>' % '><'.join(args)
    kwargs_str = '<%s>' % '><'.join('%s:%s' % pair for pair in kwargs.items())
    url_str = ''.join([url_string, args_str, kwargs_str])
    normalized_url = str(ResourceURL(url_str))

    query_tuples = []

    if singletons.settings.SECURITY and 'Sha1' in singletons.settings.SECURITY:
        secret = singletons.settings.HMAC_SECRET
        digest = get_hmac_sha1_digest(secret, normalized_url, target_type)
        query_tuples.append(('digest', digest))

    # Add in URL as last querystring argument
    query_tuples.append(('url', normalized_url))

    querystring = urlencode(query_tuples)
    scheme = singletons.settings.EXTERNAL_SCHEME
    host = singletons.settings.EXTERNAL_HOST
    port = singletons.settings.EXTERNAL_PORT
    if not host:
        host = singletons.settings.HOST
    if not port:
        port = singletons.settings.PORT

    port_suffix = ':%s' % port if port != 80 else ''

    typestring_normalized = str(TypeString(target_type))
    return '%s://%s%s/media/%s/?%s' % (
        scheme,
        host,
        port_suffix,
        typestring_normalized,
        querystring,
    )",python,"def reverse_media_url(target_type, url_string, *args, **kwargs):
    '''
    Given a target type and an resource URL, generates a valid URL to this via
    '''
    args_str = '<%s>' % '><'.join(args)
    kwargs_str = '<%s>' % '><'.join('%s:%s' % pair for pair in kwargs.items())
    url_str = ''.join([url_string, args_str, kwargs_str])
    normalized_url = str(ResourceURL(url_str))

    query_tuples = []

    if singletons.settings.SECURITY and 'Sha1' in singletons.settings.SECURITY:
        secret = singletons.settings.HMAC_SECRET
        digest = get_hmac_sha1_digest(secret, normalized_url, target_type)
        query_tuples.append(('digest', digest))

    # Add in URL as last querystring argument
    query_tuples.append(('url', normalized_url))

    querystring = urlencode(query_tuples)
    scheme = singletons.settings.EXTERNAL_SCHEME
    host = singletons.settings.EXTERNAL_HOST
    port = singletons.settings.EXTERNAL_PORT
    if not host:
        host = singletons.settings.HOST
    if not port:
        port = singletons.settings.PORT

    port_suffix = ':%s' % port if port != 80 else ''

    typestring_normalized = str(TypeString(target_type))
    return '%s://%s%s/media/%s/?%s' % (
        scheme,
        host,
        port_suffix,
        typestring_normalized,
        querystring,
    )","['def' 'reverse_media_url' '(' 'target_type' ',' 'url_string' ',' '*'
 'args' ',' '*' '*' 'kwargs' ')' ':' 'args_str' '=' ""'<%s>'"" '%' ""'><'""
 '.' 'join' '(' 'args' ')' 'kwargs_str' '=' ""'<%s>'"" '%' ""'><'"" '.' 'join'
 '(' ""'%s:%s'"" '%' 'pair' 'for' 'pair' 'in' 'kwargs' '.' 'items' '(' ')'
 ')' 'url_str' '=' ""''"" '.' 'join' '(' '[' 'url_string' ',' 'args_str' ','
 'kwargs_str' ']' ')' 'normalized_url' '=' 'str' '(' 'ResourceURL' '('
 'url_str' ')' ')' 'query_tuples' '=' '[' ']' 'if' 'singletons' '.'
 'settings' '.' 'SECURITY' 'and' ""'Sha1'"" 'in' 'singletons' '.' 'settings'
 '.' 'SECURITY' ':' 'secret' '=' 'singletons' '.' 'settings' '.'
 'HMAC_SECRET' 'digest' '=' 'get_hmac_sha1_digest' '(' 'secret' ','
 'normalized_url' ',' 'target_type' ')' 'query_tuples' '.' 'append' '('
 '(' ""'digest'"" ',' 'digest' ')' ')'
 '# Add in URL as last querystring argument' 'query_tuples' '.' 'append'
 '(' '(' ""'url'"" ',' 'normalized_url' ')' ')' 'querystring' '='
 'urlencode' '(' 'query_tuples' ')' 'scheme' '=' 'singletons' '.'
 'settings' '.' 'EXTERNAL_SCHEME' 'host' '=' 'singletons' '.' 'settings'
 '.' 'EXTERNAL_HOST' 'port' '=' 'singletons' '.' 'settings' '.'
 'EXTERNAL_PORT' 'if' 'not' 'host' ':' 'host' '=' 'singletons' '.'
 'settings' '.' 'HOST' 'if' 'not' 'port' ':' 'port' '=' 'singletons' '.'
 'settings' '.' 'PORT' 'port_suffix' '=' ""':%s'"" '%' 'port' 'if' 'port'
 '!=' '80' 'else' ""''"" 'typestring_normalized' '=' 'str' '(' 'TypeString'
 '(' 'target_type' ')' ')' 'return' ""'%s://%s%s/media/%s/?%s'"" '%' '('
 'scheme' ',' 'host' ',' 'port_suffix' ',' 'typestring_normalized' ','
 'querystring' ',' ')']","Given a target type and an resource URL, generates a valid URL to this via","['Given' 'a' 'target' 'type' 'and' 'an' 'resource' 'URL' 'generates' 'a'
 'valid' 'URL' 'to' 'this' 'via']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/web/shortcuts.py#L9-L46
michaelpb/omnic,omnic/worker/manager.py,WorkerManager.enqueue_sync,"def enqueue_sync(self, func, *func_args):
        '''
        Enqueue an arbitrary synchronous function.

        Deprecated: Use async version instead
        '''
        worker = self.pick_sticky(0)  # just pick first always
        args = (func,) + func_args
        coro = worker.enqueue(enums.Task.FUNC, args)
        asyncio.ensure_future(coro)",python,"def enqueue_sync(self, func, *func_args):
        '''
        Enqueue an arbitrary synchronous function.

        Deprecated: Use async version instead
        '''
        worker = self.pick_sticky(0)  # just pick first always
        args = (func,) + func_args
        coro = worker.enqueue(enums.Task.FUNC, args)
        asyncio.ensure_future(coro)","['def' 'enqueue_sync' '(' 'self' ',' 'func' ',' '*' 'func_args' ')' ':'
 'worker' '=' 'self' '.' 'pick_sticky' '(' '0' ')'
 '# just pick first always' 'args' '=' '(' 'func' ',' ')' '+' 'func_args'
 'coro' '=' 'worker' '.' 'enqueue' '(' 'enums' '.' 'Task' '.' 'FUNC' ','
 'args' ')' 'asyncio' '.' 'ensure_future' '(' 'coro' ')']","Enqueue an arbitrary synchronous function.

        Deprecated: Use async version instead",['Enqueue' 'an' 'arbitrary' 'synchronous' 'function' '.'],train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/worker/manager.py#L32-L41
michaelpb/omnic,omnic/worker/manager.py,WorkerManager.async_enqueue_sync,"async def async_enqueue_sync(self, func, *func_args):
        '''
        Enqueue an arbitrary synchronous function.
        '''
        worker = self.pick_sticky(0)  # just pick first always
        args = (func,) + func_args
        await worker.enqueue(enums.Task.FUNC, args)",python,"async def async_enqueue_sync(self, func, *func_args):
        '''
        Enqueue an arbitrary synchronous function.
        '''
        worker = self.pick_sticky(0)  # just pick first always
        args = (func,) + func_args
        await worker.enqueue(enums.Task.FUNC, args)","['async' 'def' 'async_enqueue_sync' '(' 'self' ',' 'func' ',' '*'
 'func_args' ')' ':' 'worker' '=' 'self' '.' 'pick_sticky' '(' '0' ')'
 '# just pick first always' 'args' '=' '(' 'func' ',' ')' '+' 'func_args'
 'await' 'worker' '.' 'enqueue' '(' 'enums' '.' 'Task' '.' 'FUNC' ','
 'args' ')']",Enqueue an arbitrary synchronous function.,['Enqueue' 'an' 'arbitrary' 'synchronous' 'function' '.'],train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/worker/manager.py#L43-L49
michaelpb/omnic,omnic/worker/manager.py,WorkerManager.enqueue_download,"def enqueue_download(self, resource):
        '''
        Enqueue the download of the given foreign resource.

        Deprecated: Use async version instead
        '''
        worker = self.pick_sticky(resource.url_string)
        coro = worker.enqueue(enums.Task.DOWNLOAD, (resource,))
        asyncio.ensure_future(coro)",python,"def enqueue_download(self, resource):
        '''
        Enqueue the download of the given foreign resource.

        Deprecated: Use async version instead
        '''
        worker = self.pick_sticky(resource.url_string)
        coro = worker.enqueue(enums.Task.DOWNLOAD, (resource,))
        asyncio.ensure_future(coro)","['def' 'enqueue_download' '(' 'self' ',' 'resource' ')' ':' 'worker' '='
 'self' '.' 'pick_sticky' '(' 'resource' '.' 'url_string' ')' 'coro' '='
 'worker' '.' 'enqueue' '(' 'enums' '.' 'Task' '.' 'DOWNLOAD' ',' '('
 'resource' ',' ')' ')' 'asyncio' '.' 'ensure_future' '(' 'coro' ')']","Enqueue the download of the given foreign resource.

        Deprecated: Use async version instead",['Enqueue' 'the' 'download' 'of' 'the' 'given' 'foreign' 'resource' '.'],train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/worker/manager.py#L51-L59
michaelpb/omnic,omnic/worker/manager.py,WorkerManager.async_enqueue_download,"async def async_enqueue_download(self, resource):
        '''
        Enqueue the download of the given foreign resource.
        '''
        worker = self.pick_sticky(resource.url_string)
        await worker.enqueue(enums.Task.DOWNLOAD, (resource,))",python,"async def async_enqueue_download(self, resource):
        '''
        Enqueue the download of the given foreign resource.
        '''
        worker = self.pick_sticky(resource.url_string)
        await worker.enqueue(enums.Task.DOWNLOAD, (resource,))","['async' 'def' 'async_enqueue_download' '(' 'self' ',' 'resource' ')' ':'
 'worker' '=' 'self' '.' 'pick_sticky' '(' 'resource' '.' 'url_string' ')'
 'await' 'worker' '.' 'enqueue' '(' 'enums' '.' 'Task' '.' 'DOWNLOAD' ','
 '(' 'resource' ',' ')' ')']",Enqueue the download of the given foreign resource.,['Enqueue' 'the' 'download' 'of' 'the' 'given' 'foreign' 'resource' '.'],train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/worker/manager.py#L61-L66
michaelpb/omnic,omnic/worker/manager.py,WorkerManager.enqueue_convert,"def enqueue_convert(self, converter, from_resource, to_resource):
        '''
        Enqueue use of the given converter to convert to given
        resources.

        Deprecated: Use async version instead
        '''
        worker = self.pick_sticky(from_resource.url_string)
        args = (converter, from_resource, to_resource)
        coro = worker.enqueue(enums.Task.CONVERT, args)
        asyncio.ensure_future(coro)",python,"def enqueue_convert(self, converter, from_resource, to_resource):
        '''
        Enqueue use of the given converter to convert to given
        resources.

        Deprecated: Use async version instead
        '''
        worker = self.pick_sticky(from_resource.url_string)
        args = (converter, from_resource, to_resource)
        coro = worker.enqueue(enums.Task.CONVERT, args)
        asyncio.ensure_future(coro)","['def' 'enqueue_convert' '(' 'self' ',' 'converter' ',' 'from_resource'
 ',' 'to_resource' ')' ':' 'worker' '=' 'self' '.' 'pick_sticky' '('
 'from_resource' '.' 'url_string' ')' 'args' '=' '(' 'converter' ','
 'from_resource' ',' 'to_resource' ')' 'coro' '=' 'worker' '.' 'enqueue'
 '(' 'enums' '.' 'Task' '.' 'CONVERT' ',' 'args' ')' 'asyncio' '.'
 'ensure_future' '(' 'coro' ')']","Enqueue use of the given converter to convert to given
        resources.

        Deprecated: Use async version instead","['Enqueue' 'use' 'of' 'the' 'given' 'converter' 'to' 'convert' 'to'
 'given' 'resources' '.']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/worker/manager.py#L68-L78
michaelpb/omnic,omnic/worker/manager.py,WorkerManager.async_enqueue_convert,"async def async_enqueue_convert(self, converter, from_, to):
        '''
        Enqueue use of the given converter to convert to given
        from and to resources.
        '''
        worker = self.pick_sticky(from_.url_string)
        args = (converter, from_, to)
        await worker.enqueue(enums.Task.CONVERT, args)",python,"async def async_enqueue_convert(self, converter, from_, to):
        '''
        Enqueue use of the given converter to convert to given
        from and to resources.
        '''
        worker = self.pick_sticky(from_.url_string)
        args = (converter, from_, to)
        await worker.enqueue(enums.Task.CONVERT, args)","['async' 'def' 'async_enqueue_convert' '(' 'self' ',' 'converter' ','
 'from_' ',' 'to' ')' ':' 'worker' '=' 'self' '.' 'pick_sticky' '('
 'from_' '.' 'url_string' ')' 'args' '=' '(' 'converter' ',' 'from_' ','
 'to' ')' 'await' 'worker' '.' 'enqueue' '(' 'enums' '.' 'Task' '.'
 'CONVERT' ',' 'args' ')']","Enqueue use of the given converter to convert to given
        from and to resources.","['Enqueue' 'use' 'of' 'the' 'given' 'converter' 'to' 'convert' 'to'
 'given' 'from' 'and' 'to' 'resources' '.']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/worker/manager.py#L80-L87
michaelpb/omnic,omnic/worker/manager.py,WorkerManager.async_enqueue_multiconvert,"async def async_enqueue_multiconvert(self, url_string, to_type):
        '''
        Enqueue a multi-step conversion process, from the given URL string
        (which is assumed to have been downloaded / resolved)
        '''
        worker = self.pick_sticky(url_string)
        args = (url_string, to_type)
        await worker.enqueue(enums.Task.MULTICONVERT, args)",python,"async def async_enqueue_multiconvert(self, url_string, to_type):
        '''
        Enqueue a multi-step conversion process, from the given URL string
        (which is assumed to have been downloaded / resolved)
        '''
        worker = self.pick_sticky(url_string)
        args = (url_string, to_type)
        await worker.enqueue(enums.Task.MULTICONVERT, args)","['async' 'def' 'async_enqueue_multiconvert' '(' 'self' ',' 'url_string'
 ',' 'to_type' ')' ':' 'worker' '=' 'self' '.' 'pick_sticky' '('
 'url_string' ')' 'args' '=' '(' 'url_string' ',' 'to_type' ')' 'await'
 'worker' '.' 'enqueue' '(' 'enums' '.' 'Task' '.' 'MULTICONVERT' ','
 'args' ')']","Enqueue a multi-step conversion process, from the given URL string
        (which is assumed to have been downloaded / resolved)","['Enqueue' 'a' 'multi' '-' 'step' 'conversion' 'process' 'from' 'the'
 'given' 'URL' 'string' '(' 'which' 'is' 'assumed' 'to' 'have' 'been'
 'downloaded' '/' 'resolved' ')']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/worker/manager.py#L89-L96
michaelpb/omnic,omnic/web/viewer.py,ViewerManager.get_assets,"def get_assets(self):
        '''
        Return a flat list of absolute paths to all assets required by this
        viewer
        '''
        return sum([
            [self.prefix_asset(viewer, relpath) for relpath in viewer.assets]
            for viewer in self.viewers
        ], [])",python,"def get_assets(self):
        '''
        Return a flat list of absolute paths to all assets required by this
        viewer
        '''
        return sum([
            [self.prefix_asset(viewer, relpath) for relpath in viewer.assets]
            for viewer in self.viewers
        ], [])","['def' 'get_assets' '(' 'self' ')' ':' 'return' 'sum' '(' '[' '[' 'self'
 '.' 'prefix_asset' '(' 'viewer' ',' 'relpath' ')' 'for' 'relpath' 'in'
 'viewer' '.' 'assets' ']' 'for' 'viewer' 'in' 'self' '.' 'viewers' ']'
 ',' '[' ']' ')']","Return a flat list of absolute paths to all assets required by this
        viewer","['Return' 'a' 'flat' 'list' 'of' 'absolute' 'paths' 'to' 'all' 'assets'
 'required' 'by' 'this' 'viewer']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/web/viewer.py#L20-L28
michaelpb/omnic,omnic/web/viewer.py,ViewerManager.get_resource,"def get_resource(self):
        '''
        Returns a BytesResource to build the viewers JavaScript
        '''
        # Basename could be used for controlling caching
        # basename = 'viewers_%s' % settings.get_cache_string()
        node_packages = self.get_node_packages()
        # sort_keys is essential to ensure resulting string is
        # deterministic (and thus hashable)
        viewers_data_str = json.dumps(node_packages, sort_keys=True)
        viewers_data = viewers_data_str.encode('utf8')
        viewers_resource = ForeignBytesResource(
            viewers_data,
            extension=VIEWER_EXT,
            # basename=basename,
        )
        return viewers_resource",python,"def get_resource(self):
        '''
        Returns a BytesResource to build the viewers JavaScript
        '''
        # Basename could be used for controlling caching
        # basename = 'viewers_%s' % settings.get_cache_string()
        node_packages = self.get_node_packages()
        # sort_keys is essential to ensure resulting string is
        # deterministic (and thus hashable)
        viewers_data_str = json.dumps(node_packages, sort_keys=True)
        viewers_data = viewers_data_str.encode('utf8')
        viewers_resource = ForeignBytesResource(
            viewers_data,
            extension=VIEWER_EXT,
            # basename=basename,
        )
        return viewers_resource","['def' 'get_resource' '(' 'self' ')' ':'
 '# Basename could be used for controlling caching'
 ""# basename = 'viewers_%s' % settings.get_cache_string()"" 'node_packages'
 '=' 'self' '.' 'get_node_packages' '(' ')'
 '# sort_keys is essential to ensure resulting string is'
 '# deterministic (and thus hashable)' 'viewers_data_str' '=' 'json' '.'
 'dumps' '(' 'node_packages' ',' 'sort_keys' '=' 'True' ')' 'viewers_data'
 '=' 'viewers_data_str' '.' 'encode' '(' ""'utf8'"" ')' 'viewers_resource'
 '=' 'ForeignBytesResource' '(' 'viewers_data' ',' 'extension' '='
 'VIEWER_EXT' ',' '# basename=basename,' ')' 'return' 'viewers_resource']",Returns a BytesResource to build the viewers JavaScript,['Returns' 'a' 'BytesResource' 'to' 'build' 'the' 'viewers' 'JavaScript'],train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/web/viewer.py#L40-L56
michaelpb/omnic,omnic/utils/security.py,get_hmac_sha1_digest,"def get_hmac_sha1_digest(secret, resource_url, target_type, api_key=None):
    '''
    Utilize hmac module to hash a secret, a string specifying a resource URL,
    and a string specifying a target type into a (string) hex digest.
    '''
    # Normalize and sanitize input resource URL and target type, and then
    # convert to bytes
    target_type_bytes = str(TypeString(target_type)).encode('utf8')
    resource_url_bytes = str(ResourceURL(resource_url)).encode('utf8')

    # Create new hmac digest, optionally including an optional public api key
    hm = hmac.new(secret.encode('utf8'), digestmod=hashlib.sha1)
    if api_key:
        hm.update(api_key.encode('utf8'))
    hm.update(target_type_bytes)
    hm.update(resource_url_bytes)
    return hm.hexdigest()",python,"def get_hmac_sha1_digest(secret, resource_url, target_type, api_key=None):
    '''
    Utilize hmac module to hash a secret, a string specifying a resource URL,
    and a string specifying a target type into a (string) hex digest.
    '''
    # Normalize and sanitize input resource URL and target type, and then
    # convert to bytes
    target_type_bytes = str(TypeString(target_type)).encode('utf8')
    resource_url_bytes = str(ResourceURL(resource_url)).encode('utf8')

    # Create new hmac digest, optionally including an optional public api key
    hm = hmac.new(secret.encode('utf8'), digestmod=hashlib.sha1)
    if api_key:
        hm.update(api_key.encode('utf8'))
    hm.update(target_type_bytes)
    hm.update(resource_url_bytes)
    return hm.hexdigest()","['def' 'get_hmac_sha1_digest' '(' 'secret' ',' 'resource_url' ','
 'target_type' ',' 'api_key' '=' 'None' ')' ':'
 '# Normalize and sanitize input resource URL and target type, and then'
 '# convert to bytes' 'target_type_bytes' '=' 'str' '(' 'TypeString' '('
 'target_type' ')' ')' '.' 'encode' '(' ""'utf8'"" ')' 'resource_url_bytes'
 '=' 'str' '(' 'ResourceURL' '(' 'resource_url' ')' ')' '.' 'encode' '('
 ""'utf8'"" ')'
 '# Create new hmac digest, optionally including an optional public api key'
 'hm' '=' 'hmac' '.' 'new' '(' 'secret' '.' 'encode' '(' ""'utf8'"" ')' ','
 'digestmod' '=' 'hashlib' '.' 'sha1' ')' 'if' 'api_key' ':' 'hm' '.'
 'update' '(' 'api_key' '.' 'encode' '(' ""'utf8'"" ')' ')' 'hm' '.'
 'update' '(' 'target_type_bytes' ')' 'hm' '.' 'update' '('
 'resource_url_bytes' ')' 'return' 'hm' '.' 'hexdigest' '(' ')']","Utilize hmac module to hash a secret, a string specifying a resource URL,
    and a string specifying a target type into a (string) hex digest.","['Utilize' 'hmac' 'module' 'to' 'hash' 'a' 'secret' 'a' 'string'
 'specifying' 'a' 'resource' 'URL' 'and' 'a' 'string' 'specifying' 'a'
 'target' 'type' 'into' 'a' '(' 'string' ')' 'hex' 'digest' '.']",train,https://github.com/michaelpb/omnic/blob/1111cfd73c9dc1955afe42d9cf2a468c46f83cd6/omnic/utils/security.py#L8-L24
